"","year","sex","db_bar.EDAT1899_1A7","monthly_income"
"2248",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2249",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2250",2021,"DONA","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"2251",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"2252",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2253",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2254",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2255",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"2256",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"2257",2021,"DONA","DE 45 A 54 ANYS","NO HO SAP"
"2258",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2259",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"2260",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2261",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2262",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2263",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2264",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2265",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2266",2021,"HOME","DE 65 A 74 ANYS","DE 2.501 A 3.000 EUROS"
"2267",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2268",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"2269",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2270",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2271",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2272",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2273",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2274",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2275",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2276",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2277",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"2278",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2279",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2280",2021,"DONA","DE 45 A 54 ANYS","DE 7.001 A 9.000 EUROS"
"2281",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2282",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2283",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2284",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2285",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2286",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2287",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2288",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"2289",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2290",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2291",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2292",2021,"DONA","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"2293",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2294",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2295",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2296",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2297",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2298",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2299",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2300",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2301",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2302",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2303",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2304",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"2305",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2306",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"2307",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2308",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2309",2021,"DONA","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"2310",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2311",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2312",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2313",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"2314",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2315",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2316",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2317",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2318",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2319",2021,"HOME","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"2320",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2321",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2322",2021,"DONA","DE 35 A 44 ANYS","DE 7.001 A 9.000 EUROS"
"2323",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2324",2021,"HOME","DE 65 A 74 ANYS","DE 5.001 A 7.000 EUROS"
"2325",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2326",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2327",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2328",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2329",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2330",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2331",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2332",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2333",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2334",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"2335",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2336",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2337",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2338",2021,"DONA","DE 45 A 54 ANYS","NO HO SAP"
"2339",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2340",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2341",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2342",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2343",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2344",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2345",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2346",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2347",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2348",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2349",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2350",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2351",2021,"DONA","DE 25 A 34 ANYS","MENYS DE 500 EUROS"
"2352",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2353",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2354",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2355",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2356",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2357",2021,"HOME","DE 55 A 64 ANYS","MÉS DE 9.000 EUROS"
"2358",2021,"DONA","DE 65 A 74 ANYS","DE 2.001 A 2.500 EUROS"
"2359",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2360",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2361",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"2362",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2363",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2364",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2365",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2366",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2367",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2368",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2369",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2370",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2371",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2372",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2373",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2374",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2375",2021,"HOME","DE 65 A 74 ANYS","MÉS DE 9.000 EUROS"
"2376",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2377",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2378",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2379",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2380",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2381",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2382",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2383",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2384",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2385",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2386",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2387",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2388",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2389",2021,"HOME","DE 55 A 64 ANYS","DE 7.001 A 9.000 EUROS"
"2390",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2391",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2392",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2393",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2394",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"2395",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2396",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"2397",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2398",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2399",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"2400",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2401",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"2402",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"2403",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"2404",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2405",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2406",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2407",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2408",2021,"HOME","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"2409",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2410",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2411",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"2412",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"2413",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"2414",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2415",2021,"HOME","DE 35 A 44 ANYS","NO HO SAP"
"2416",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2417",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2418",2021,"HOME","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"2419",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2420",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2421",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2422",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"2423",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2424",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2425",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2426",2021,"HOME","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"2427",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"2428",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2429",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"2430",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2431",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2432",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2433",2021,"DONA","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"2434",2021,"DONA","DE 35 A 44 ANYS","NO HO SAP"
"2435",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2436",2021,"HOME","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"2437",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2438",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"2439",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2440",2021,"HOME","DE 35 A 44 ANYS","DE 7.001 A 9.000 EUROS"
"2441",2021,"HOME","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"2442",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2443",2021,"DONA","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"2444",2021,"DONA","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"2445",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2446",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2447",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2448",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2449",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2450",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"2451",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2452",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"2453",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2454",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2455",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2456",2021,"DONA","DE 18 A 24 ANYS","DE 2.001 A 2.500 EUROS"
"2457",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"2458",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2459",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"2460",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"2461",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2462",2021,"HOME","DE 65 A 74 ANYS","DE 1.501 A 2.000 EUROS"
"2463",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2464",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"2465",2021,"HOME","DE 18 A 24 ANYS","NO CONTESTA"
"2466",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2467",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2468",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"2469",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"2470",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"2471",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2472",2021,"DONA","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"2473",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2474",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2475",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2476",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2477",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2478",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"2479",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2480",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2481",2021,"HOME","DE 18 A 24 ANYS","DE 5.001 A 7.000 EUROS"
"2482",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"2483",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2484",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2485",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"2486",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"2487",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"2488",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"2489",2021,"DONA","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"2490",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"2491",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2492",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2493",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"2494",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"2495",2021,"DONA","DE 45 A 54 ANYS","NO HO SAP"
"2496",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"2497",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"2498",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"2499",2021,"DONA","DE 18 A 24 ANYS","DE 3.001 A 5.000 EUROS"
"2500",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"2501",2021,"HOME","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
